Date,Price,Open,High,Low,Vol.,Change %,r
17-Jul-14,"6,480.74","6,540.85","6,550.96","6,473.37",-,-1.31%,-0.0133
16-Jul-14,"6,567.05","6,578.24","6,583.95","6,553.89",-,0.19%,0.0019
15-Jul-14,"6,554.60","6,552.22","6,574.46","6,526.80",-,0.38%,0.0037
14-Jul-14,"6,530.06","6,529.52","6,544.98","6,525.91",-,0.67%,0.0067
11-Jul-14,"6,486.28","6,473.23","6,489.88","6,451.91",-,-0.04%,-0.0004
10-Jul-14,"6,488.94","6,476.75","6,499.20","6,442.00",-,-0.77%,-0.0078
9-Jul-14,"6,539.33","6,524.94","6,542.20","6,517.18",-,0.32%,0.0032
8-Jul-14,"6,518.15","6,549.11","6,549.11","6,502.97",-,-0.83%,-0.0084
7-Jul-14,"6,572.97","6,592.92","6,592.92","6,558.30",-,-0.66%,-0.0066
3-Jul-14,"6,616.40","6,593.22","6,617.95","6,593.22",-,0.68%,0.0067
2-Jul-14,"6,572.01","6,568.82","6,582.45","6,567.40",-,0.04%,0.0004
1-Jul-14,"6,569.54","6,535.75","6,590.80","6,535.75",-,0.76%,0.0075
30-Jun-14,"6,520.31","6,510.72","6,524.48","6,503.94",-,0.01%,0.0001
27-Jun-14,"6,519.49","6,487.00","6,520.21","6,486.87",-,0.31%,0.0031
26-Jun-14,"6,499.21","6,503.78","6,503.78","6,455.28",-,-0.35%,-0.0036
25-Jun-14,"6,522.33","6,498.41","6,526.17","6,487.02",-,0.14%,0.0014
24-Jun-14,"6,513.48","6,544.75","6,568.12","6,508.50",-,-0.75%,-0.0076
23-Jun-14,"6,562.66","6,550.69","6,564.55","6,533.40",-,0.06%,0.0006
20-Jun-14,"6,558.81","6,558.02","6,563.16","6,544.19",-,0.08%,0.0008
19-Jun-14,"6,553.24","6,564.69","6,565.62","6,536.20",-,-0.01%,-0.0001
18-Jun-14,"6,554.12","6,507.41","6,558.11","6,491.74",-,0.65%,0.0064
17-Jun-14,"6,511.94","6,464.95","6,516.23","6,456.96",-,0.57%,0.0057
16-Jun-14,"6,474.73","6,482.43","6,489.81","6,458.52",-,-0.36%,-0.0037
13-Jun-14,"6,498.40","6,502.22","6,515.43","6,485.40",-,-0.02%,-0.0002
12-Jun-14,"6,499.45","6,526.92","6,527.92","6,486.75",-,-0.41%,-0.0041
11-Jun-14,"6,526.01","6,540.51","6,541.57","6,511.26",-,-0.57%,-0.0058
10-Jun-14,"6,563.59","6,559.80","6,563.59","6,542.28",-,-0.14%,-0.0014
9-Jun-14,"6,572.69","6,552.86","6,582.40","6,551.92",-,0.20%,0.0020
6-Jun-14,"6,559.67","6,528.90","6,561.38","6,528.90",-,0.72%,0.0071
5-Jun-14,"6,512.92","6,468.98","6,512.92","6,443.45",-,0.86%,0.0086
4-Jun-14,"6,457.12","6,432.32","6,459.54","6,428.87",-,0.25%,0.0025
3-Jun-14,"6,440.78","6,421.29","6,442.76","6,412.12",-,0.02%,0.0002
2-Jun-14,"6,439.62","6,429.92","6,441.79","6,407.10",-,0.26%,0.0026
30-May-14,"6,422.78","6,406.26","6,426.13","6,406.26",-,0.09%,0.0009
29-May-14,"6,417.12","6,412.58","6,420.05","6,393.08",-,0.16%,0.0016
28-May-14,"6,406.57","6,417.17","6,418.13","6,394.32",-,-0.16%,-0.0016
27-May-14,"6,416.72","6,395.67","6,429.81","6,395.67",-,0.85%,0.0084
23-May-14,"6,362.63","6,342.04","6,364.73","6,338.75",-,0.37%,0.0037
22-May-14,"6,339.35","6,315.17","6,347.93","6,308.97",-,0.38%,0.0038
21-May-14,"6,315.19","6,296.79","6,322.67","6,295.57",-,0.68%,0.0068
20-May-14,"6,272.53","6,303.41","6,305.49","6,257.18",-,-0.66%,-0.0066
19-May-14,"6,314.10","6,274.35","6,315.46","6,273.19",-,0.25%,0.0025
16-May-14,"6,298.09","6,282.94","6,298.42","6,258.00",-,0.30%,0.0030
15-May-14,"6,279.11","6,327.33","6,327.33","6,241.96",-,-0.97%,-0.0098
14-May-14,"6,340.75","6,375.13","6,375.13","6,335.41",-,-0.59%,-0.0060
13-May-14,"6,378.49","6,388.03","6,397.88","6,375.89",-,-0.20%,-0.0020
12-May-14,"6,391.10","6,353.92","6,392.94","6,353.92",-,0.91%,0.0090
9-May-14,"6,333.74","6,333.92","6,337.15","6,304.40",-,-0.17%,-0.0017
8-May-14,"6,344.49","6,327.11","6,376.04","6,326.91",-,0.36%,0.0036
7-May-14,"6,321.77","6,280.07","6,322.53","6,264.52",-,0.74%,0.0073
6-May-14,"6,275.36","6,318.42","6,318.42","6,273.71",-,-0.90%,-0.0091
5-May-14,"6,332.46","6,311.51","6,332.92","6,279.25",-,-0.30%,-0.0030
2-May-14,"6,351.55","6,344.77","6,383.42","6,337.04",-,0.07%,0.0007
1-May-14,"6,346.90","6,336.07","6,352.94","6,321.82",-,0.27%,0.0027
30-Apr-14,"6,329.68","6,296.60","6,332.17","6,286.51",-,0.37%,0.0037
29-Apr-14,"6,306.04","6,277.33","6,307.46","6,277.33",-,0.88%,0.0087
28-Apr-14,"6,251.12","6,274.45","6,283.81","6,199.14",-,-0.24%,-0.0024
25-Apr-14,"6,266.18","6,295.68","6,301.06","6,259.06",-,-1.01%,-0.0102
24-Apr-14,"6,330.07","6,338.62","6,346.10","6,304.35",-,0.01%,0.0001
23-Apr-14,"6,329.61","6,326.58","6,333.74","6,311.41",-,-0.02%,-0.0002
22-Apr-14,"6,330.63","6,304.29","6,342.87","6,294.54",-,0.47%,0.0046
21-Apr-14,"6,301.27","6,303.62","6,310.11","6,288.81",-,-0.04%,-0.0004
17-Apr-14,"6,303.63","6,291.35","6,316.42","6,281.73",-,0.27%,0.0027
16-Apr-14,"6,286.65","6,254.24","6,286.77","6,235.27",-,0.98%,0.0097
15-Apr-14,"6,225.55","6,205.24","6,235.03","6,148.78",-,0.44%,0.0044
14-Apr-14,"6,198.39","6,194.91","6,208.24","6,147.33",-,0.71%,0.0071
11-Apr-14,"6,154.41","6,184.60","6,212.19","6,140.58",-,-0.99%,-0.0100
10-Apr-14,"6,215.80","6,345.81","6,345.81","6,213.75",-,-2.10%,-0.0214
9-Apr-14,"6,349.06","6,308.12","6,350.33","6,284.80",-,0.91%,0.0090
8-Apr-14,"6,291.65","6,273.67","6,301.37","6,245.23",-,0.18%,0.0018
7-Apr-14,"6,280.61","6,340.95","6,342.51","6,272.26",-,-1.16%,-0.0117
4-Apr-14,"6,354.26","6,436.32","6,445.37","6,353.36",-,-0.84%,-0.0084
3-Apr-14,"6,407.95","6,422.52","6,424.72","6,385.62",-,-0.23%,-0.0023
2-Apr-14,"6,422.69","6,410.45","6,428.67","6,398.66",-,0.20%,0.0020
1-Apr-14,"6,409.70","6,386.10","6,411.14","6,384.36",-,0.61%,0.0060
31-Mar-14,"6,371.01","6,338.06","6,374.22","6,338.06",-,1.11%,0.0110
28-Mar-14,"6,301.06","6,294.13","6,337.48","6,286.35",-,0.33%,0.0033
27-Mar-14,"6,280.53","6,288.56","6,301.66","6,251.44",-,-0.20%,-0.0020
26-Mar-14,"6,292.86","6,342.63","6,372.01","6,292.86",-,-0.78%,-0.0079
25-Mar-14,"6,342.63","6,354.80","6,373.46","6,319.30",-,0.14%,0.0014
24-Mar-14,"6,333.49","6,344.97","6,365.89","6,302.72",-,-0.10%,-0.0010
21-Mar-14,"6,340.05","6,381.79","6,402.13","6,331.58",-,-0.14%,-0.0014
20-Mar-14,"6,348.84","6,282.67","6,356.11","6,271.50",-,0.94%,0.0094
19-Mar-14,"6,289.43","6,330.61","6,331.91","6,253.73",-,-0.65%,-0.0065
18-Mar-14,"6,330.62","6,302.08","6,332.58","6,298.80",-,0.52%,0.0052
17-Mar-14,"6,297.99","6,271.37","6,312.98","6,270.94",-,0.98%,0.0097
14-Mar-14,"6,236.90","6,250.28","6,284.82","6,222.46",-,-0.54%,-0.0054
13-Mar-14,"6,270.82","6,358.91","6,369.89","6,257.45",-,-1.20%,-0.0122
12-Mar-14,"6,347.20","6,325.94","6,348.05","6,299.66",-,-0.15%,-0.0015
11-Mar-14,"6,356.99","6,390.54","6,400.86","6,346.84",-,-0.48%,-0.0048
10-Mar-14,"6,387.52","6,378.50","6,392.66","6,349.85",-,-0.17%,-0.0018
7-Mar-14,"6,398.71","6,420.72","6,423.65","6,375.29",-,-0.07%,-0.0007
6-Mar-14,"6,403.32","6,375.80","6,414.61","6,375.80",-,0.75%,0.0074
5-Mar-14,"6,355.72","6,329.53","6,360.24","6,323.81",-,0.42%,0.0042
4-Mar-14,"6,329.33","6,277.84","6,334.36","6,277.84",-,1.78%,0.0175
3-Mar-14,"6,218.65","6,231.23","6,232.50","6,185.42",-,-1.12%,-0.0113
28-Feb-14,"6,289.01","6,262.82","6,319.17","6,256.94",-,0.40%,0.0040
27-Feb-14,"6,263.96","6,227.17","6,263.96","6,213.25",-,0.50%,0.0050
26-Feb-14,"6,232.90","6,251.44","6,255.40","6,216.09",-,-0.25%,-0.0025
25-Feb-14,"6,248.64","6,273.03","6,281.33","6,239.79",-,-0.44%,-0.0044
24-Feb-14,"6,276.38","6,235.08","6,303.08","6,235.08",-,0.70%,0.0069
21-Feb-14,"6,232.99","6,233.53","6,257.90","6,224.93",-,-0.01%,-0.0001
20-Feb-14,"6,233.54","6,224.13","6,242.67","6,193.38",-,0.17%,0.0017
19-Feb-14,"6,222.84","6,270.14","6,306.01","6,217.16",-,-1.09%,-0.0110
18-Feb-14,"6,291.17","6,268.86","6,299.06","6,267.82",-,0.65%,0.0064
14-Feb-14,"6,250.64","6,238.59","6,256.82","6,221.65",-,0.14%,0.0014
13-Feb-14,"6,241.89","6,183.87","6,243.69","6,167.06",-,0.35%,0.0035
12-Feb-14,"6,220.29","6,217.73","6,241.65","6,203.67",-,0.11%,0.0011
11-Feb-14,"6,213.19","6,150.27","6,227.54","6,150.27",-,1.08%,0.0107
10-Feb-14,"6,146.80","6,138.67","6,147.05","6,118.65",-,-0.04%,-0.0004
7-Feb-14,"6,149.02","6,112.61","6,152.42","6,091.36",-,1.07%,0.0106
6-Feb-14,"6,083.68","6,007.95","6,083.85","6,007.95",-,1.43%,0.0141
5-Feb-14,"5,998.15","5,985.51","6,010.37","5,954.65",-,0.06%,0.0006
4-Feb-14,"5,994.74","5,965.38","6,012.71","5,965.38",-,1.06%,0.0105
3-Feb-14,"5,931.83","6,072.45","6,076.16","5,924.05",-,-2.45%,-0.0251
31-Jan-14,"6,080.57","6,087.76","6,126.49","6,046.52",-,-1.25%,-0.0127
30-Jan-14,"6,157.62","6,126.88","6,171.57","6,115.17",-,1.13%,0.0112
29-Jan-14,"6,088.78","6,113.29","6,135.40","6,076.09",-,-1.17%,-0.0119
28-Jan-14,"6,160.94","6,085.17","6,168.48","6,085.17",-,1.24%,0.0123
27-Jan-14,"6,085.18","6,139.39","6,161.83","6,053.19",-,-0.87%,-0.0088
24-Jan-14,"6,138.83","6,261.05","6,261.05","6,138.80",-,-2.50%,-0.0257
23-Jan-14,"6,296.51","6,354.82","6,354.82","6,271.03",-,-1.35%,-0.0137
22-Jan-14,"6,382.49","6,383.98","6,390.29","6,364.58",-,0.08%,0.0008
21-Jan-14,"6,377.68","6,372.93","6,402.83","6,348.15",-,0.08%,0.0008
17-Jan-14,"6,372.85","6,394.86","6,402.13","6,361.82",-,-0.21%,-0.0021
16-Jan-14,"6,386.40","6,403.65","6,403.65","6,368.01",-,-0.58%,-0.0059
15-Jan-14,"6,423.77","6,382.27","6,427.00","6,381.34",-,0.96%,0.0095
14-Jan-14,"6,362.72","6,340.68","6,366.02","6,318.49",-,0.69%,0.0069
13-Jan-14,"6,319.09","6,384.97","6,391.20","6,308.50",-,-1.03%,-0.0104
10-Jan-14,"6,384.98","6,381.59","6,388.82","6,357.13",-,0.10%,0.0010
9-Jan-14,"6,378.42","6,377.36","6,384.86","6,342.86",-,0.12%,0.0012
8-Jan-14,"6,370.80","6,359.06","6,375.51","6,345.34",-,0.35%,0.0035
7-Jan-14,"6,348.27","6,361.63","6,368.84","6,335.61",-,0.44%,0.0043
6-Jan-14,"6,320.72","6,338.53","6,352.46","6,313.68",-,0.08%,0.0008
3-Jan-14,"6,315.90","6,295.24","6,333.18","6,295.23",-,0.38%,0.0038
2-Jan-14,"6,292.00","6,325.98","6,325.98","6,275.78",-,-0.97%,-0.0098
31-Dec-13,"6,353.68","6,333.20","6,357.20","6,333.20",-,0.44%,0.0044
30-Dec-13,"6,325.74","6,317.62","6,328.62","6,316.90",-,0.09%,0.0009
27-Dec-13,"6,319.81","6,321.00","6,323.85","6,306.97",-,0.08%,0.0008
26-Dec-13,"6,314.67","6,305.63","6,317.71","6,304.71",-,0.33%,0.0033
24-Dec-13,"6,293.98","6,278.10","6,294.27","6,278.10",-,0.23%,0.0023
23-Dec-13,"6,279.48","6,264.62","6,288.28","6,264.62",-,0.70%,0.0069
20-Dec-13,"6,236.05","6,209.81","6,246.20","6,209.81",-,0.54%,0.0053
19-Dec-13,"6,202.73","6,188.26","6,213.28","6,178.55",-,-0.15%,-0.0015
18-Dec-13,"6,211.96","6,105.44","6,212.26","6,071.21",-,2.08%,0.0204
17-Dec-13,"6,085.24","6,109.82","6,110.05","6,074.87",-,-0.49%,-0.0049
16-Dec-13,"6,115.22","6,103.69","6,133.48","6,103.69",-,0.66%,0.0065
13-Dec-13,"6,075.32","6,074.46","6,094.10","6,056.73",-,0.14%,0.0014
12-Dec-13,"6,066.95","6,080.70","6,090.75","6,055.64",-,-0.37%,-0.0037
11-Dec-13,"6,089.58","6,167.67","6,171.00","6,082.87",-,-1.31%,-0.0132
10-Dec-13,"6,170.10","6,174.86","6,195.16","6,169.09",-,-0.29%,-0.0029
9-Dec-13,"6,188.09","6,180.09","6,196.33","6,177.57",-,-0.98%,-0.0099
6-Dec-13,"6,249.18","6,218.16","6,257.34","6,217.34",-,1.29%,0.0127
5-Dec-13,"6,169.52","6,197.26","6,199.57","6,164.80",-,-0.75%,-0.0076
4-Dec-13,"6,216.38","6,182.89","6,236.71","6,169.49",-,-0.05%,-0.0005
3-Dec-13,"6,219.38","6,277.82","6,277.82","6,193.53",-,-0.93%,-0.0094
2-Dec-13,"6,277.84","6,298.92","6,325.11","6,272.64",-,-0.41%,-0.0041
29-Nov-13,"6,303.54","6,325.19","6,337.80","6,299.68",-,-0.07%,-0.0007
27-Nov-13,"6,308.09","6,292.96","6,313.44","6,291.25",-,0.35%,0.0034
26-Nov-13,"6,286.35","6,288.88","6,304.05","6,286.03",-,0.00%,0.0000
25-Nov-13,"6,286.48","6,294.86","6,305.95","6,280.55",-,-0.06%,-0.0006
22-Nov-13,"6,290.38","6,264.96","6,293.34","6,260.29",-,0.40%,0.0039
21-Nov-13,"6,265.56","6,217.60","6,270.22","6,215.64",-,1.05%,0.0103
20-Nov-13,"6,200.72","6,233.42","6,253.98","6,184.79",-,-0.40%,-0.0040
19-Nov-13,"6,225.53","6,234.38","6,252.97","6,215.72",-,-0.20%,-0.0020
18-Nov-13,"6,237.84","6,249.02","6,276.03","6,226.45",-,0.02%,0.0002
15-Nov-13,"6,236.64","6,198.64","6,237.56","6,198.64",-,0.61%,0.0061
14-Nov-13,"6,198.66","6,164.46","6,201.45","6,154.38",-,0.60%,0.0060
13-Nov-13,"6,161.49","6,088.39","6,161.49","6,078.97",-,0.75%,0.0074
12-Nov-13,"6,115.88","6,142.31","6,148.61","6,098.42",-,-0.73%,-0.0073
11-Nov-13,"6,160.57","6,153.67","6,169.11","6,143.75",-,0.09%,0.0009
8-Nov-13,"6,154.97","6,063.08","6,155.47","6,063.08",-,1.49%,0.0146
7-Nov-13,"6,064.89","6,154.20","6,160.50","6,063.91",-,-1.34%,-0.0136
6-Nov-13,"6,147.50","6,143.50","6,162.81","6,136.00",-,0.47%,0.0046
5-Nov-13,"6,119.04","6,131.95","6,132.23","6,101.00",-,-0.69%,-0.0069
4-Nov-13,"6,161.36","6,175.28","6,176.94","6,147.86",-,-0.01%,-0.0001
1-Nov-13,"6,162.15","6,149.59","6,172.05","6,131.39",-,0.12%,0.0012
31-Oct-13,"6,154.64","6,196.41","6,203.07","6,154.52",-,-0.77%,-0.0078
30-Oct-13,"6,202.51","6,233.13","6,239.82","6,185.75",-,-0.49%,-0.0049
29-Oct-13,"6,233.15","6,226.87","6,236.18","6,215.93",-,0.12%,0.0012
28-Oct-13,"6,225.37","6,232.18","6,232.24","6,210.38",-,-0.20%,-0.0020
25-Oct-13,"6,237.90","6,219.95","6,239.06","6,215.41",-,0.15%,0.0015
24-Oct-13,"6,228.28","6,217.08","6,229.88","6,205.16",-,0.36%,0.0036
23-Oct-13,"6,205.72","6,234.95","6,234.95","6,192.52",-,-1.04%,-0.0105
22-Oct-13,"6,270.64","6,260.77","6,297.50","6,260.15",-,0.38%,0.0038
21-Oct-13,"6,246.81","6,252.58","6,256.96","6,235.79",-,-0.62%,-0.0063
18-Oct-13,"6,286.02","6,270.03","6,290.89","6,251.54",-,0.43%,0.0043
17-Oct-13,"6,259.16","6,177.22","6,261.38","6,174.75",-,1.17%,0.0115
16-Oct-13,"6,186.96","6,113.77","6,188.52","6,113.77",-,1.70%,0.0167
15-Oct-13,"6,083.70","6,118.49","6,125.92","6,073.72",-,-0.69%,-0.0069
14-Oct-13,"6,125.70","6,072.39","6,131.07","6,059.27",-,0.43%,0.0042
11-Oct-13,"6,099.70","6,053.08","6,099.70","6,044.88",-,0.73%,0.0073
10-Oct-13,"6,055.36","5,959.43","6,056.28","5,959.43",-,2.54%,0.0247
9-Oct-13,"5,905.58","5,888.93","5,926.04","5,866.82",-,0.49%,0.0048
8-Oct-13,"5,877.00","5,952.74","5,957.00","5,876.37",-,-1.32%,-0.0134
7-Oct-13,"5,955.57","5,977.35","5,982.89","5,942.80",-,-1.00%,-0.0101
4-Oct-13,"6,015.91","5,976.62","6,015.93","5,974.11",-,0.74%,0.0073
3-Oct-13,"5,971.97","6,005.10","6,008.24","5,939.45",-,-0.76%,-0.0076
2-Oct-13,"6,017.41","5,993.98","6,017.41","5,969.07",-,-0.04%,-0.0004
1-Oct-13,"6,019.79","5,979.62","6,029.68","5,979.62",-,0.87%,0.0086
30-Sep-13,"5,967.78","5,954.82","5,989.85","5,940.93",-,-0.74%,-0.0074
27-Sep-13,"6,012.05","6,008.80","6,015.80","5,998.15",-,-0.37%,-0.0037
26-Sep-13,"6,034.09","6,026.67","6,056.07","6,011.10",-,0.12%,0.0012
25-Sep-13,"6,026.85","6,016.90","6,048.85","5,999.31",-,0.20%,0.0019
24-Sep-13,"6,015.12","6,035.19","6,055.93","6,009.30",-,-0.33%,-0.0033
23-Sep-13,"6,035.20","6,065.47","6,066.40","6,023.45",-,-0.83%,-0.0083
20-Sep-13,"6,085.58","6,127.69","6,130.43","6,077.35",-,-0.75%,-0.0076
19-Sep-13,"6,131.68","6,170.71","6,184.79","6,122.82",-,-0.63%,-0.0064
18-Sep-13,"6,170.72","6,067.62","6,191.81","6,056.61",-,1.71%,0.0168
17-Sep-13,"6,066.92","6,048.39","6,067.25","6,043.77",-,0.33%,0.0033
16-Sep-13,"6,046.82","6,044.08","6,066.36","6,040.15",-,1.03%,0.0102
13-Sep-13,"5,984.97","5,973.91","5,988.55","5,965.85",-,0.22%,0.0022
12-Sep-13,"5,971.66","6,005.36","6,009.99","5,966.19",-,-0.64%,-0.0064
11-Sep-13,"6,010.14","5,989.70","6,010.16","5,972.31",-,0.20%,0.0020
10-Sep-13,"5,997.97","5,967.27","5,998.16","5,967.27",-,1.14%,0.0113
9-Sep-13,"5,930.47","5,869.51","5,930.52","5,869.51",-,1.31%,0.0130
6-Sep-13,"5,853.53","5,865.92","5,882.53","5,803.46",-,0.21%,0.0021
5-Sep-13,"5,841.13","5,824.30","5,853.03","5,822.90",-,0.38%,0.0038
4-Sep-13,"5,819.02","5,769.72","5,834.16","5,761.04",-,0.89%,0.0089
3-Sep-13,"5,767.50","5,766.38","5,806.87","5,737.06",-,1.06%,0.0104
30-Aug-13,"5,707.27","5,743.51","5,744.09","5,693.78",-,-0.68%,-0.0068
29-Aug-13,"5,746.15","5,728.02","5,773.06","5,718.69",-,0.26%,0.0026
28-Aug-13,"5,731.34","5,706.06","5,756.05","5,692.38",-,0.09%,0.0009
27-Aug-13,"5,726.23","5,795.30","5,795.30","5,720.43",-,-2.16%,-0.0221
26-Aug-13,"5,852.89","5,885.99","5,899.16","5,852.38",-,-0.66%,-0.0067
23-Aug-13,"5,891.89","5,881.52","5,894.39","5,860.43",-,0.49%,0.0049
22-Aug-13,"5,863.29","5,821.93","5,870.91","5,821.93",-,1.10%,0.0108
21-Aug-13,"5,799.77","5,818.75","5,858.40","5,775.71",-,-0.89%,-0.0090
20-Aug-13,"5,851.93","5,812.60","5,868.16","5,795.62",-,0.68%,0.0067
19-Aug-13,"5,812.61","5,880.02","5,880.02","5,812.42",-,-1.35%,-0.0136
16-Aug-13,"5,891.93","5,898.67","5,922.46","5,881.28",-,-0.11%,-0.0011
15-Aug-13,"5,898.69","5,928.47","5,928.47","5,872.77",-,-1.31%,-0.0132
14-Aug-13,"5,976.74","5,985.01","5,998.60","5,975.40",-,-0.11%,-0.0011
13-Aug-13,"5,983.16","5,966.47","5,994.48","5,937.52",-,0.31%,0.0031
12-Aug-13,"5,964.78","5,960.39","5,976.14","5,948.86",-,-0.36%,-0.0037
9-Aug-13,"5,986.61","5,984.66","6,003.64","5,970.27",-,-0.01%,-0.0001
8-Aug-13,"5,987.31","5,980.31","5,997.00","5,947.27",-,0.63%,0.0062
7-Aug-13,"5,949.95","5,960.16","5,960.77","5,932.86",-,-0.67%,-0.0068
6-Aug-13,"5,990.27","6,028.25","6,028.54","5,980.06",-,-0.77%,-0.0078
5-Aug-13,"6,036.74","6,035.36","6,046.28","6,020.11",-,-0.33%,-0.0034
2-Aug-13,"6,057.01","6,043.39","6,060.49","6,032.99",-,0.15%,0.0015
1-Aug-13,"6,048.09","6,007.45","6,053.57","6,007.45",-,1.51%,0.0149
31-Jul-13,"5,958.06","5,978.83","6,013.60","5,956.72",-,-0.18%,-0.0018
30-Jul-13,"5,968.53","5,991.48","6,006.69","5,954.76",-,-0.30%,-0.0030
29-Jul-13,"5,986.63","6,013.90","6,013.90","5,969.61",-,-0.68%,-0.0068
26-Jul-13,"6,027.57","6,021.60","6,028.73","5,981.36",-,-0.30%,-0.0031
25-Jul-13,"6,045.96","6,011.52","6,046.84","5,989.63",-,0.37%,0.0037
24-Jul-13,"6,023.52","6,080.18","6,081.02","6,011.63",-,-0.70%,-0.0071
23-Jul-13,"6,066.01","6,087.78","6,089.51","6,054.38",-,-0.12%,-0.0012
22-Jul-13,"6,073.04","6,038.97","6,073.04","6,034.04",-,0.68%,0.0067
19-Jul-13,"6,032.15","6,027.39","6,033.02","6,000.14",-,0.08%,0.0008
18-Jul-13,"6,027.39","5,965.79","6,029.24","5,965.79",-,1.34%,0.0133
17-Jul-13,"5,947.40","5,930.01","5,958.70","5,924.70",-,0.54%,0.0054
16-Jul-13,"5,915.30","5,936.76","5,940.60","5,897.18",-,-0.33%,-0.0033
15-Jul-13,"5,934.90","5,924.18","5,939.68","5,912.41",-,0.48%,0.0048
12-Jul-13,"5,906.38","5,894.50","5,906.38","5,875.25",-,0.32%,0.0032
11-Jul-13,"5,887.31","5,860.80","5,893.32","5,842.43",-,1.50%,0.0148
10-Jul-13,"5,800.37","5,814.57","5,817.18","5,777.34",-,-0.39%,-0.0039
9-Jul-13,"5,822.96","5,808.28","5,825.68","5,773.20",-,0.78%,0.0078
8-Jul-13,"5,777.67","5,768.91","5,798.55","5,764.25",-,0.58%,0.0058
5-Jul-13,"5,744.24","5,711.73","5,744.28","5,675.37",-,1.33%,0.0131
3-Jul-13,"5,668.82","5,653.67","5,678.87","5,627.77",-,-0.32%,-0.0032
2-Jul-13,"5,686.88","5,683.07","5,730.04","5,655.67",-,-0.16%,-0.0016
1-Jul-13,"5,695.77","5,698.07","5,738.97","5,690.14",-,0.67%,0.0066
28-Jun-13,"5,657.95","5,667.42","5,683.21","5,633.08",-,-0.45%,-0.0045
27-Jun-13,"5,683.69","5,646.17","5,691.59","5,643.90",-,1.09%,0.0108
26-Jun-13,"5,622.52","5,609.54","5,635.41","5,594.70",-,0.89%,0.0089
25-Jun-13,"5,572.65","5,525.49","5,590.87","5,507.54",-,1.76%,0.0173
24-Jun-13,"5,476.27","5,511.05","5,528.50","5,420.35",-,-1.59%,-0.0162
21-Jun-13,"5,564.96","5,589.42","5,598.21","5,506.71",-,0.11%,0.0011
20-Jun-13,"5,559.02","5,648.48","5,648.61","5,543.04",-,-2.70%,-0.0278
19-Jun-13,"5,713.51","5,803.43","5,806.38","5,711.21",-,-1.57%,-0.0160
18-Jun-13,"5,804.71","5,774.31","5,817.24","5,774.07",-,0.67%,0.0066
17-Jun-13,"5,766.27","5,713.36","5,794.13","5,713.36",-,0.93%,0.0092
14-Jun-13,"5,713.37","5,765.81","5,783.78","5,701.37",-,-1.24%,-0.0125
13-Jun-13,"5,784.94","5,673.59","5,792.99","5,665.58",-,2.04%,0.0200
12-Jun-13,"5,669.34","5,756.72","5,765.16","5,660.06",-,-0.97%,-0.0098
11-Jun-13,"5,724.80","5,751.46","5,777.69","5,721.32",-,-1.58%,-0.0160
10-Jun-13,"5,816.56","5,829.21","5,837.21","5,793.95",-,0.01%,0.0001
7-Jun-13,"5,816.11","5,765.22","5,819.87","5,741.55",-,1.34%,0.0132
6-Jun-13,"5,739.32","5,664.77","5,739.32","5,640.68",-,1.10%,0.0108
5-Jun-13,"5,677.14","5,761.24","5,761.24","5,664.31",-,-1.77%,-0.0180
4-Jun-13,"5,779.38","5,809.82","5,851.22","5,758.54",-,-0.41%,-0.0041
3-Jun-13,"5,803.19","5,794.47","5,810.67","5,736.23",-,0.26%,0.0026
31-May-13,"5,788.05","5,874.01","5,874.01","5,787.65",-,-1.70%,-0.0173
30-May-13,"5,887.94","5,843.57","5,908.98","5,843.45",-,0.84%,0.0083
29-May-13,"5,839.15","5,834.63","5,856.07","5,792.35",-,-0.32%,-0.0033
28-May-13,"5,858.15","5,878.60","5,911.22","5,837.80",-,0.68%,0.0067
24-May-13,"5,818.86","5,802.87","5,819.16","5,767.55",-,-0.32%,-0.0032
23-May-13,"5,837.74","5,814.66","5,857.27","5,769.29",-,-0.96%,-0.0096
22-May-13,"5,894.03","5,972.74","6,036.36","5,874.64",-,-1.22%,-0.0123
21-May-13,"5,966.73","5,953.07","5,984.73","5,943.90",-,-0.02%,-0.0002
20-May-13,"5,967.75","5,950.85","5,985.55","5,945.53",-,0.13%,0.0013
17-May-13,"5,960.18","5,900.83","5,962.14","5,900.83",-,1.31%,0.0129
16-May-13,"5,883.37","5,932.00","5,932.00","5,872.87",-,-0.82%,-0.0083
15-May-13,"5,932.01","5,885.27","5,938.60","5,879.94",-,0.71%,0.0070
14-May-13,"5,890.24","5,839.98","5,891.89","5,832.97",-,0.86%,0.0085
13-May-13,"5,840.00","5,820.53","5,847.26","5,803.83",-,0.28%,0.0028
10-May-13,"5,823.50","5,811.28","5,823.50","5,793.12",-,0.26%,0.0026
9-May-13,"5,808.44","5,850.43","5,850.43","5,798.24",-,-0.81%,-0.0081
8-May-13,"5,855.73","5,812.70","5,857.83","5,808.78",-,0.64%,0.0063
7-May-13,"5,818.69","5,796.94","5,826.18","5,778.78",-,0.64%,0.0063
6-May-13,"5,781.95","5,749.93","5,786.19","5,749.93",-,0.61%,0.0060
3-May-13,"5,746.98","5,695.74","5,768.88","5,695.74",-,0.90%,0.0089
2-May-13,"5,695.62","5,642.03","5,700.61","5,642.03",-,0.95%,0.0094
1-May-13,"5,642.05","5,681.25","5,689.55","5,636.32",-,-1.03%,-0.0104
